Item Number,Date,Performance Date,Transaction Type,Location,Begin Loc Bal,Begin Balance,Qty Required,Quantity Change,Qty Short,Unit of Measure,Last Activity Date,Order,Sales/Job,Ship Type,Address,Remarks,Debit Account,Credit Account,Material,Labor,Burden,Price,Transaction Number,Amount,Debit Cost Ctr,Credit Cost Center,ID,Subcontract,GL Date,Loc Qty Change,User ID,Lot/Serial,Effective Date,Product Line,Salesperson 1,Salesperson 2,Credit Project,Debit Project,Line,Ufld1,Ufld2,Currency,Exchange Rate,Rev,Time,Overhead,Site,Inventory Status,Grade,Expire Date,Assay Percentage,Reference ID,tr__chr01,tr__chr02,tr__chr03,tr__chr04,tr__chr05,tr__chr06,tr__chr07,tr__chr08,tr__chr09,tr__chr10,tr__chr11,tr__chr12,tr__chr13,tr__chr14,tr__chr15,tr__dte01,tr__dte02,tr__dte03,tr__dte04,tr__dte05,tr__dec01,tr__dec02,tr__dec03,tr__dec04,tr__dec05,tr__log01,tr__log02,Reference,Message Number,Program,Revision,Reference Site,Reason,Supplier Lot,Supplier Production Date,Day Code,Service Part,Salesperson,Salesperson,Salesperson,Salesperson,FSM Type,tr_upd_isb,Auto Installed,Work Code,Covered Amount,Charge Code,Batch,Service Category,Contract,Contract Type,Service Area,System Product Line,tr_svc_type,tr_ca_opn_date,Price,Engineer Code,Operation,End User,Inventory Movement Code,Ship Date,Shipper Number,Exch Rate 2,Rate Type,Sequence,Promise Date,Comment,Domain,oid_tr_hist,Consignment Qty Adjusted,Document,oid_lgd_mstr,Days Missed
616077400B,7/3/2020,27/3/2020,RCT-WO,QFG_SB10,310.0,"2,235.0",0.0,40.0,0.0,EA,7/3/2020,,,,,,,,38.28652,5.40317,0.00,43.68969,278399433,"1,747.59",,,19355823,0.00,,40.0,aps4,,7/3/2020,FG,,,,,0,,,THB,1.0,,"66,810",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932359263.0009,0.0,,0.0,-20
626479500C,7/3/2020,27/3/2020,RCT-WO,QFG_SB,250.0,610.0,0.0,110.0,0.0,EA,7/3/2020,,,,,,,,244.12523,12.09016,0.00,256.21539,278400608,"28,183.69",,,19297601,0.00,,110.0,acp7,,7/3/2020,FG,,,,,0,,,THB,1.0,,"67,333",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932376474.0009,0.0,,0.0,-20
625512600B,7/3/2020,27/3/2020,RCT-WO,QFG_SB,60.0,"2,020.0",0.0,40.0,0.0,EA,7/3/2020,,,,,,,,127.1457,14.48092,0.00,141.62662,278400650,"5,665.06",,,19372072,0.00,,40.0,apt11,,7/3/2020,FG,,,,,0,,,THB,1.0,,"67,343",0.00,ATh_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATh_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932376826.0009,0.0,,0.0,-20
621737400E,7/3/2020,27/3/2020,RCT-WO,QFG_SB10,68.0,"1,038.0",0.0,34.0,0.0,EA,7/3/2020,,,,,,,,78.77254,5.24656,0.00,84.0191,278400719,"2,856.65",,,19263682,0.00,,34.0,arj3,,7/3/2020,FG,,,,,0,,,THB,1.0,,"67,387",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932377632.0009,0.0,,0.0,-20
630621700A,7/3/2020,27/3/2020,RCT-WO,QFG_SB,825.0,"2,985.0",0.0,135.0,0.0,EA,7/3/2020,,,,,,,,212.49848,14.07083,0.00,226.56931,278401179,"30,586.86",,,19297614,0.00,,135.0,alb2,,7/3/2020,FG,,,,,0,,,THB,1.0,,"67,558",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932381593.0009,0.0,,0.0,-20
616077600D,7/3/2020,27/3/2020,RCT-WO,QFG_SB10,75.0,"1,304.0",0.0,45.0,0.0,EA,7/3/2020,,,,,,,,70.97763,5.94262,0.00,76.92025,278401203,"3,461.41",,,19263692,0.00,,45.0,AJS4,,7/3/2020,FG,,,,,0,,,THB,1.0,,"67,565",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932381818.0009,0.0,,0.0,-20
622108900F,7/3/2020,27/3/2020,RCT-WO,QFG_SB,0.0,147.0,0.0,45.0,0.0,EA,7/3/2020,,,,,,,,463.1548,24.1547,0.00,487.30951,278401356,"21,928.93",,,19396758,0.00,,45.0,ass8,,7/3/2020,FG,,,,,0,,,THB,1.0,,"67,636",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932383401.0009,0.0,,0.0,-20
616077400B,7/3/2020,27/3/2020,RCT-WO,QFG_SB10,350.0,"2,275.0",0.0,40.0,0.0,EA,7/3/2020,,,,,,,,38.28652,5.40317,0.00,43.68969,278401437,"1,747.59",,,19355823,0.00,,40.0,aps4,,7/3/2020,FG,,,,,0,,,THB,1.0,,"67,678",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932384592.0009,0.0,,0.0,-20
622168000E,7/3/2020,27/3/2020,RCT-WO,QFG_SB,0.0,"1,145.0",0.0,48.0,0.0,EA,7/3/2020,,,,,,,,138.96941,13.76972,0.00,152.73912,278402779,"7,331.48",,,19364282,0.00,,48.0,aaw1,,7/3/2020,FG,,,,,0,,,THB,1.0,,"68,348",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932401629.0009,0.0,,0.0,-20
621737400E,7/3/2020,27/3/2020,RCT-WO,QFG_SB10,0.0,"1,072.0",0.0,34.0,0.0,EA,7/3/2020,,,,,,,,78.77254,5.24656,0.00,84.0191,278403239,"2,856.65",,,19263682,0.00,,34.0,arj3,,7/3/2020,FG,,,,,0,,,THB,1.0,,"68,428",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932405631.0009,0.0,,0.0,-20
616077400B,7/3/2020,27/3/2020,RCT-WO,QFG_SB10,270.0,"2,315.0",0.0,40.0,0.0,EA,7/3/2020,,,,,,,,38.28652,5.40317,0.00,43.68969,278403326,"1,747.59",,,19355823,0.00,,40.0,aps4,,7/3/2020,FG,,,,,0,,,THB,1.0,,"68,472",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932406470.0009,0.0,,0.0,-20
625512600B,7/3/2020,27/3/2020,RCT-WO,QFG_SB,100.0,"2,060.0",0.0,50.0,0.0,EA,7/3/2020,,,,,,,,127.1457,14.48092,0.00,141.62662,278403705,"7,081.33",,,19372072,0.00,,50.0,apt11,,7/3/2020,FG,,,,,0,,,THB,1.0,,"68,658",0.00,ATh_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATh_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932410189.0009,0.0,,0.0,-20
626479501CC2,7/3/2020,27/3/2020,RCT-WO,QFG_SB,0.0,0.0,0.0,20.0,0.0,EA,6/3/2020,,,,,,,,243.72138,10.23591,0.00,253.95729,278404128,"5,079.15",,,19373598,0.00,,20.0,acp7,,7/3/2020,FG,,,,,0,,,THB,1.0,,"68,744",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932413755.0009,0.0,,0.0,-20
622108900F,7/3/2020,27/3/2020,RCT-WO,QFG_SB,33.0,192.0,0.0,45.0,0.0,EA,7/3/2020,,,,,,,,463.1548,24.1547,0.00,487.30951,278404392,"21,928.93",,,19396758,0.00,,45.0,ass8,,7/3/2020,FG,,,,,0,,,THB,1.0,,"68,898",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932416125.0009,0.0,,0.0,-20
616077600D,7/3/2020,27/3/2020,RCT-WO,QFG_SB10,0.0,"1,349.0",0.0,60.0,0.0,EA,7/3/2020,,,,,,,,70.97763,5.94262,0.00,76.92025,278404474,"4,615.22",,,19263692,0.00,,60.0,AJS4,,7/3/2020,FG,,,,,0,,,THB,1.0,,"69,013",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932417081.0009,0.0,,0.0,-20
621737400E,7/3/2020,27/3/2020,RCT-WO,QFG_SB10,34.0,"1,106.0",0.0,34.0,0.0,EA,7/3/2020,,,,,,,,78.77254,5.24656,0.00,84.0191,278404964,"2,856.65",,,19263682,0.00,,34.0,arj3,,7/3/2020,FG,,,,,0,,,THB,1.0,,"69,224",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932422019.0009,0.0,,0.0,-20
616077400B,7/3/2020,27/3/2020,RCT-WO,QFG_SB10,310.0,"2,355.0",0.0,40.0,0.0,EA,7/3/2020,,,,,,,,38.28652,5.40317,0.00,43.68969,278404984,"1,747.59",,,19355823,0.00,,40.0,aps4,,7/3/2020,FG,,,,,0,,,THB,1.0,,"69,228",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932422178.0009,0.0,,0.0,-20
622108900F,7/3/2020,27/3/2020,RCT-WO,QFG_SB,3.0,237.0,0.0,30.0,0.0,EA,7/3/2020,,,,,,,,463.1548,24.1547,0.00,487.30951,278406599,"14,619.29",,,19396758,0.00,,30.0,ass8,,7/3/2020,FG,,,,,0,,,THB,1.0,,"69,771",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932436019.0009,0.0,,0.0,-20
631335300G,7/3/2020,27/3/2020,RCT-WO,QFG_SB,100.0,"1,500.0",0.0,180.0,0.0,EA,7/3/2020,,,,,,,,322.46266,15.7298,0.00,338.19246,278406694,"60,874.64",,,19373694,0.00,,180.0,ASB5,,7/3/2020,FG,,,,,0,,,THB,1.0,,"69,849",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932436884.0009,0.0,,0.0,-20
616077400B,7/3/2020,27/3/2020,RCT-WO,QFG_SB10,270.0,"2,395.0",0.0,40.0,0.0,EA,7/3/2020,,,,,,,,38.28652,5.40317,0.00,43.68969,278407404,"1,747.59",,,19355823,0.00,,40.0,aps4,,7/3/2020,FG,,,,,0,,,THB,1.0,,"70,068",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932443237.0009,0.0,,0.0,-20
622168000E,7/3/2020,27/3/2020,RCT-WO,QFG_SB,18.0,"1,193.0",0.0,84.0,0.0,EA,7/3/2020,,,,,,,,138.96941,13.76972,0.00,152.73912,278407676,"12,830.09",,,19364282,0.00,,84.0,aaw1,,7/3/2020,FG,,,,,0,,,THB,1.0,,"70,212",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932445708.0009,0.0,,0.0,-20
630188701C,7/3/2020,27/3/2020,RCT-WO,QFG_SB,735.0,735.0,0.0,245.0,0.0,EA,7/3/2020,,,,,,,,51.96458,7.40266,0.00,59.36724,278408176,"14,544.97",,,19396460,0.00,,245.0,apr3,,7/3/2020,FG,,,,,0,,,THB,1.0,,"70,513",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932449920.0009,0.0,,0.0,-20
626089200A,7/3/2020,27/3/2020,RCT-WO,QFG_SB10,0.0,248.0,0.0,30.0,0.0,EA,6/3/2020,,,,,,,,154.59041,8.06864,0.00,162.65906,278408356,"4,879.77",,,19263719,0.00,,30.0,AUM1,,7/3/2020,FG,,,,,0,,,THB,1.0,,"70,542",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932451328.0009,0.0,,0.0,-20
616077600D,7/3/2020,27/3/2020,RCT-WO,QFG_SB10,0.0,"1,409.0",0.0,45.0,0.0,EA,7/3/2020,,,,,,,,70.97763,5.94262,0.00,76.92025,278408534,"3,461.41",,,19263692,0.00,,45.0,AJS4,,7/3/2020,FG,,,,,0,,,THB,1.0,,"70,589",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932452825.0009,0.0,,0.0,-20
616077400B,7/3/2020,27/3/2020,RCT-WO,QFG_SB10,310.0,"2,435.0",0.0,40.0,0.0,EA,7/3/2020,,,,,,,,38.28652,5.40317,0.00,43.68969,278408957,"1,747.59",,,19355823,0.00,,40.0,aps4,,7/3/2020,FG,,,,,0,,,THB,1.0,,"70,819",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932456942.0009,0.0,,0.0,-20
626479501CC2,7/3/2020,27/3/2020,RCT-WO,QFG_SB,20.0,20.0,0.0,100.0,0.0,EA,7/3/2020,,,,,,,,243.72138,10.23591,0.00,253.95729,278409455,"25,395.73",,,19373598,0.00,,100.0,acp7,,7/3/2020,FG,,,,,0,,,THB,1.0,,"70,896",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932460929.0009,0.0,,0.0,-20
625512600B,7/3/2020,27/3/2020,RCT-WO,QFG_SB,150.0,"2,110.0",0.0,80.0,0.0,EA,7/3/2020,,,,,,,,127.1457,14.48092,0.00,141.62662,278409493,"11,330.13",,,19372072,0.00,,80.0,apt11,,7/3/2020,FG,,,,,0,,,THB,1.0,,"70,947",0.00,ATh_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATh_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932461408.0009,0.0,,0.0,-20
630621700A,7/3/2020,27/3/2020,RCT-WO,QFG_SB,960.0,"3,120.0",0.0,195.0,0.0,EA,7/3/2020,,,,,,,,212.49848,14.07083,0.00,226.56931,278410015,"44,181.02",,,19507083,0.00,,195.0,alb2,,7/3/2020,FG,,,,,0,,,THB,1.0,,"71,140",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932465731.0009,0.0,,0.0,-20
630621700A,7/3/2020,27/3/2020,RCT-WO,QFG_SB,"1,155.0","3,315.0",0.0,150.0,0.0,EA,7/3/2020,,,,,,,,212.49848,14.07083,0.00,226.56931,278410085,"33,985.40",,,19297614,0.00,,150.0,alb2,,7/3/2020,FG,,,,,0,,,THB,1.0,,"71,325",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932466477.0009,0.0,,0.0,-20
626089200A,7/3/2020,27/3/2020,RCT-WO,QFG_SB10,30.0,278.0,0.0,30.0,0.0,EA,7/3/2020,,,,,,,,154.59041,8.06864,0.00,162.65906,278410302,"4,879.77",,,19263719,0.00,,30.0,AUM1,,7/3/2020,FG,,,,,0,,,THB,1.0,,"71,508",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932468302.0009,0.0,,0.0,-20
622108900F,7/3/2020,27/3/2020,RCT-WO,QFG_SB,33.0,267.0,0.0,57.0,0.0,EA,7/3/2020,,,,,,,,463.1548,24.1547,0.00,487.30951,278410474,"27,776.64",,,19396758,0.00,,57.0,ass8,,7/3/2020,FG,,,,,0,,,THB,1.0,,"71,859",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932469757.0009,0.0,,0.0,-20
622168000E,7/3/2020,27/3/2020,RCT-WO,QFG_SB,102.0,"1,277.0",0.0,36.0,0.0,EA,7/3/2020,,,,,,,,138.96941,13.76972,0.00,152.73912,278411511,"5,498.61",,,19364282,0.00,,36.0,ast7,,7/3/2020,FG,,,,,0,,,THB,1.0,,"73,766",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932480620.0009,0.0,,0.0,-20
626089200A,7/3/2020,27/3/2020,RCT-WO,QFG_SB10,0.0,308.0,0.0,30.0,0.0,EA,7/3/2020,,,,,,,,154.59041,8.06864,0.00,162.65906,278411615,"4,879.77",,,19263719,0.00,,30.0,AUM1,,7/3/2020,FG,,,,,0,,,THB,1.0,,"73,836",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932481730.0009,0.0,,0.0,-20
630621700A,7/3/2020,27/3/2020,RCT-WO,QFG_SB,"1,305.0","3,465.0",0.0,45.0,0.0,EA,7/3/2020,,,,,,,,212.49848,14.07083,0.00,226.56931,278412209,"10,195.62",,,19507083,0.00,,45.0,awk4,,7/3/2020,FG,,,,,0,,,THB,1.0,,"74,127",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932487281.0009,0.0,,0.0,-20
630621700A,7/3/2020,27/3/2020,RCT-WO,QFG_SB,"1,350.0","3,510.0",0.0,45.0,0.0,EA,7/3/2020,,,,,,,,212.49848,14.07083,0.00,226.56931,278412297,"10,195.62",,,19297614,0.00,,45.0,awc2,,7/3/2020,FG,,,,,0,,,THB,1.0,,"74,185",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932488067.0009,0.0,,0.0,-20
616077400B,7/3/2020,27/3/2020,RCT-WO,QFG_SB10,270.0,"2,475.0",0.0,40.0,0.0,EA,7/3/2020,,,,,,,,38.28652,5.40317,0.00,43.68969,278412530,"1,747.59",,,19355823,0.00,,40.0,aps4,,7/3/2020,FG,,,,,0,,,THB,1.0,,"74,326",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932490133.0009,0.0,,0.0,-20
625512600B,7/3/2020,27/3/2020,RCT-WO,QFG_SB,230.0,"2,190.0",0.0,50.0,0.0,EA,7/3/2020,,,,,,,,127.1457,14.48092,0.00,141.62662,278412605,"7,081.33",,,19372072,0.00,,50.0,auk2,,7/3/2020,FG,,,,,0,,,THB,1.0,,"74,399",0.00,ATh_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATh_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932490814.0009,0.0,,0.0,-20
629131300D,7/3/2020,27/3/2020,RCT-WO,QFG_SB10,0.0,"3,320.0",0.0,80.0,0.0,EA,6/3/2020,,,,,,,,37.226,7.27459,0.00,44.50059,278413024,"3,560.05",,,19263615,0.00,,80.0,ANS6,,7/3/2020,FG,,,,,0,,,THB,1.0,,"74,535",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932494675.0009,0.0,,0.0,-20
622168000E,7/3/2020,27/3/2020,RCT-WO,QFG_SB,138.0,"1,313.0",0.0,48.0,0.0,EA,7/3/2020,,,,,,,,138.96941,13.76972,0.00,152.73912,278413520,"7,331.48",,,19364282,0.00,,48.0,ast7,,7/3/2020,FG,,,,,0,,,THB,1.0,,"74,785",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932499212.0009,0.0,,0.0,-20
616077400B,7/3/2020,27/3/2020,RCT-WO,QFG_SB10,310.0,"2,515.0",0.0,40.0,0.0,EA,7/3/2020,,,,,,,,38.28652,5.40317,0.00,43.68969,278414102,"1,747.59",,,19355823,0.00,,40.0,aps4,,7/3/2020,FG,,,,,0,,,THB,1.0,,"75,089",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202003070932504402.0009,0.0,,0.0,-20
