Item Number,Date,Performance Date,Transaction Type,Location,Begin Loc Bal,Begin Balance,Qty Required,Quantity Change,Qty Short,Unit of Measure,Last Activity Date,Order,Sales/Job,Ship Type,Address,Remarks,Debit Account,Credit Account,Material,Labor,Burden,Price,Transaction Number,Amount,Debit Cost Ctr,Credit Cost Center,ID,Subcontract,GL Date,Loc Qty Change,User ID,Lot/Serial,Effective Date,Product Line,Salesperson 1,Salesperson 2,Credit Project,Debit Project,Line,Ufld1,Ufld2,Currency,Exchange Rate,Rev,Time,Overhead,Site,Inventory Status,Grade,Expire Date,Assay Percentage,Reference ID,tr__chr01,tr__chr02,tr__chr03,tr__chr04,tr__chr05,tr__chr06,tr__chr07,tr__chr08,tr__chr09,tr__chr10,tr__chr11,tr__chr12,tr__chr13,tr__chr14,tr__chr15,tr__dte01,tr__dte02,tr__dte03,tr__dte04,tr__dte05,tr__dec01,tr__dec02,tr__dec03,tr__dec04,tr__dec05,tr__log01,tr__log02,Reference,Message Number,Program,Revision,Reference Site,Reason,Supplier Lot,Supplier Production Date,Day Code,Service Part,Salesperson,Salesperson,Salesperson,Salesperson,FSM Type,tr_upd_isb,Auto Installed,Work Code,Covered Amount,Charge Code,Batch,Service Category,Contract,Contract Type,Service Area,System Product Line,tr_svc_type,tr_ca_opn_date,Price,Engineer Code,Operation,End User,Inventory Movement Code,Ship Date,Shipper Number,Exch Rate 2,Rate Type,Sequence,Promise Date,Comment,Domain,oid_tr_hist,Consignment Qty Adjusted,Document,oid_lgd_mstr,Days Missed
632919300C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,72,"3,840.00",0,24,0,EA,14/1/2020,,,,,,,,138.82411,6.86475,0,145.68886,268798197,"3,496.53",,,18337832,0,,24,arj3,,14/1/2020,FG,,,,,0,,,THB,1,,"35,337",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
631920500E,14/1/2020,31/1/2020,RCT-WO,QFG_SB,200,900,0,70,0,EA,14/1/2020,,,,,,,,120.28386,13.59589,0,133.87975,268799432,"9,371.58",,,18424766,0,,70,awn2,,14/1/2020,FG,,,,,0,,,THB,1,,"35,707",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
6325685RYD,14/1/2020,31/1/2020,RCT-WO,QFG_SB,102,102,0,36,0,EA,14/1/2020,,,,,,,,110.21038,10.19053,0,120.4009,268799837,"4,334.43",,,18422805,0,,36,app5,,14/1/2020,FG,,,,,0,,,THB,1,,"35,793",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
6325688RYE,14/1/2020,31/1/2020,RCT-WO,QFG_SB,222,474,0,30,0,EA,14/1/2020,,,,,,,,114.3187,11.46312,0,125.78182,268799952,"3,773.45",,,18422852,0,,30,asm4,,14/1/2020,FG,,,,,0,,,THB,1,,"35,860",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
626924200C,14/1/2020,31/1/2020,RCT-WO,QFG_SB,25,72,0,20,0,EA,14/1/2020,,,,,,,,415.18124,29.0855,0,444.26673,268800070,"8,885.33",,,18476458,0,,20,alb2,,14/1/2020,FG,,,,,0,,,THB,1,,"35,938",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
629896300C,14/1/2020,31/1/2020,RCT-WO,QFG_SB,315,"1,785.00",0,315,0,EA,14/1/2020,,,,,,,,51.96458,7.40266,0,59.36724,268800143,"18,700.68",,,18556035,0,,315,03-Apr,,14/1/2020,FG,,,,,0,,,THB,1,,"35,950",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
634148600D,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,0,330,0,30,0,EA,14/1/2020,,,,,,,,85.97227,6.93569,0,92.90796,268800231,"2,787.24",,,18323009,0,,30,arj3,,14/1/2020,FG,,,,,0,,,THB,1,,"35,959",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
629130900C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,20,"2,360.00",0,20,0,EA,14/1/2020,,,,,,,,121.9284,8.66331,0,130.59171,268800738,"2,611.83",,,18337861,0,,20,ASP27,,14/1/2020,FG,,,,,0,,,THB,1,,"36,037",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
632919300C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,24,"3,864.00",0,24,0,EA,14/1/2020,,,,,,,,138.82411,6.86475,0,145.68886,268800760,"3,496.53",,,18337832,0,,24,arj3,,14/1/2020,FG,,,,,0,,,THB,1,,"36,039",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
631218900C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,0,924,0,70,0,EA,14/1/2020,,,,,,,,110.99475,8.14549,0,119.14024,268800800,"8,339.82",,,18322963,0,,70,ANS6,,14/1/2020,FG,,,,,0,,,THB,1,,"36,054",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
632530000A,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,0,300,0,15,0,EA,12/01/2020,,,,,,,,123.22258,10.68135,0,133.90393,268800885,"2,008.56",,,18337714,0,,15,AJS4,,14/1/2020,FG,,,,,0,,,THB,1,,"36,124",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
631218900C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,70,994,0,14,0,EA,14/1/2020,,,,,,,,110.99475,8.14549,0,119.14024,268801753,"1,667.96",,,18322963,0,,14,ANS6,,14/1/2020,FG,,,,,0,,,THB,1,,"37,165",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
626924200C,14/1/2020,31/1/2020,RCT-WO,QFG_SB,45,62,0,15,0,EA,14/1/2020,,,,,,,,415.18124,29.0855,0,444.26673,268802304,"6,664.00",,,18476458,0,,15,alb2,,14/1/2020,FG,,,,,0,,,THB,1,,"37,322",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
6325685RYD,14/1/2020,31/1/2020,RCT-WO,QFG_SB,138,138,0,36,0,EA,14/1/2020,,,,,,,,110.21038,10.19053,0,120.4009,268802347,"4,334.43",,,18422805,0,,36,app5,,14/1/2020,FG,,,,,0,,,THB,1,,"37,326",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
632919300C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,48,"3,888.00",0,24,0,EA,14/1/2020,,,,,,,,138.82411,6.86475,0,145.68886,268802443,"3,496.53",,,18337832,0,,24,arj3,,14/1/2020,FG,,,,,0,,,THB,1,,"37,389",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
632530000A,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,15,315,0,15,0,EA,14/1/2020,,,,,,,,123.22258,10.68135,0,133.90393,268802701,"2,008.56",,,18337714,0,,15,AJS4,,14/1/2020,FG,,,,,0,,,THB,1,,"37,494",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
6325688RYE,14/1/2020,31/1/2020,RCT-WO,QFG_SB,252,504,0,30,0,EA,14/1/2020,,,,,,,,114.3187,11.46312,0,125.78182,268803035,"3,773.45",,,18422852,0,,30,asm4,,14/1/2020,FG,,,,,0,,,THB,1,,"37,584",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
631919800M,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,0,"1,272.00",0,60,0,EA,14/1/2020,,,,,,,,314.87143,21.92622,0,336.79765,268803673,"20,207.86",,,18337541,0,,60,amk2,,14/1/2020,FG,,,,,0,,,THB,1,,"37,801",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
6325685RYD,14/1/2020,31/1/2020,RCT-WO,QFG_SB,174,174,0,30,0,EA,14/1/2020,,,,,,,,110.21038,10.19053,0,120.4009,268804466,"3,612.03",,,18422805,0,,30,app5,,14/1/2020,FG,,,,,0,,,THB,1,,"38,037",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
632530000A,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,0,330,0,15,0,EA,14/1/2020,,,,,,,,123.22258,10.68135,0,133.90393,268805253,"2,008.56",,,18337714,0,,15,AJS4,,14/1/2020,FG,,,,,0,,,THB,1,,"38,312",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
632919300C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,0,"3,912.00",0,48,0,EA,14/1/2020,,,,,,,,138.82411,6.86475,0,145.68886,268805356,"6,993.07",,,18337832,0,,48,arj3,,14/1/2020,FG,,,,,0,,,THB,1,,"38,371",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
631920500E,14/1/2020,31/1/2020,RCT-WO,QFG_SB,270,970,0,60,0,EA,14/1/2020,,,,,,,,120.28386,13.59589,0,133.87975,268805504,"8,032.79",,,18424766,0,,60,awn2,,14/1/2020,FG,,,,,0,,,THB,1,,"38,389",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
6325685RYD,14/1/2020,31/1/2020,RCT-WO,QFG_SB,204,204,0,30,0,EA,14/1/2020,,,,,,,,110.21038,10.19053,0,120.4009,268806581,"3,612.03",,,18422805,0,,30,app5,,14/1/2020,FG,,,,,0,,,THB,1,,"38,710",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
6325688RYE,14/1/2020,31/1/2020,RCT-WO,QFG_SB,282,534,0,54,0,EA,14/1/2020,,,,,,,,114.3187,11.46312,0,125.78182,268807081,"6,792.22",,,18422852,0,,54,asm4,,14/1/2020,FG,,,,,0,,,THB,1,,"38,867",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
634148600D,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,30,360,0,30,0,EA,14/1/2020,,,,,,,,85.97227,6.93569,0,92.90796,268807194,"2,787.24",,,18323009,0,,30,arj3,,14/1/2020,FG,,,,,0,,,THB,1,,"38,930",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
631218900C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,0,"1,008.00",0,84,0,EA,14/1/2020,,,,,,,,110.99475,8.14549,0,119.14024,268807901,"10,007.78",,,18322963,0,,84,ANS6,,14/1/2020,FG,,,,,0,,,THB,1,,"39,114",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
632530000A,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,15,345,0,15,0,EA,14/1/2020,,,,,,,,123.22258,10.68135,0,133.90393,268807968,"2,008.56",,,18337714,0,,15,AJS4,,14/1/2020,FG,,,,,0,,,THB,1,,"39,137",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
631218900C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,84,"1,092.00",0,14,0,EA,14/1/2020,,,,,,,,110.99475,8.14549,0,119.14024,268808639,"1,667.96",,,18322963,0,,14,ANS6,,14/1/2020,FG,,,,,0,,,THB,1,,"39,349",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
632919300C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,48,"3,960.00",0,48,0,EA,14/1/2020,,,,,,,,138.82411,6.86475,0,145.68886,268808673,"6,993.07",,,18337832,0,,48,arj3,,14/1/2020,FG,,,,,0,,,THB,1,,"39,364",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
6325685RYD,14/1/2020,31/1/2020,RCT-WO,QFG_SB,234,234,0,42,0,EA,14/1/2020,,,,,,,,110.21038,10.19053,0,120.4009,268809159,"5,056.84",,,18422805,0,,42,app5,,14/1/2020,FG,,,,,0,,,THB,1,,"39,575",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
631919800M,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,0,"1,332.00",0,48,0,EA,14/1/2020,,,,,,,,314.87143,21.92622,0,336.79765,268809525,"16,166.29",,,18337541,0,,48,amk2,,14/1/2020,FG,,,,,0,,,THB,1,,"39,634",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
634148600D,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,60,390,0,30,0,EA,14/1/2020,,,,,,,,85.97227,6.93569,0,92.90796,268809797,"2,787.24",,,18323009,0,,30,arj3,,14/1/2020,FG,,,,,0,,,THB,1,,"39,689",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
634148600D,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,90,420,0,30,0,EA,14/1/2020,,,,,,,,85.97227,6.93569,0,92.90796,268810119,"2,787.24",,,18323009,0,,30,arj3,,14/1/2020,FG,,,,,0,,,THB,1,,"39,867",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
632919300C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,96,"4,008.00",0,24,0,EA,14/1/2020,,,,,,,,138.82411,6.86475,0,145.68886,268810802,"3,496.53",,,18337832,0,,24,arj3,,14/1/2020,FG,,,,,0,,,THB,1,,"40,044",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
632530000A,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,0,360,0,15,0,EA,14/1/2020,,,,,,,,123.22258,10.68135,0,133.90393,268811705,"2,008.56",,,18337714,0,,15,AJS4,,14/1/2020,FG,,,,,0,,,THB,1,,"40,228",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
6325685RYD,14/1/2020,31/1/2020,RCT-WO,QFG_SB,276,276,0,36,0,EA,14/1/2020,,,,,,,,110.21038,10.19053,0,120.4009,268811890,"4,334.43",,,18422805,0,,36,app5,,14/1/2020,FG,,,,,0,,,THB,1,,"40,344",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
634148600D,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,30,450,0,30,0,EA,14/1/2020,,,,,,,,85.97227,6.93569,0,92.90796,268812901,"2,787.24",,,18323009,0,,30,arj3,,14/1/2020,FG,,,,,0,,,THB,1,,"40,759",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
631218900C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,0,"1,106.00",0,56,0,EA,14/1/2020,,,,,,,,110.99475,8.14549,0,119.14024,268813056,"6,671.85",,,18322963,0,,56,ANS6,,14/1/2020,FG,,,,,0,,,THB,1,,"40,804",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
631920500E,14/1/2020,31/1/2020,RCT-WO,QFG_SB,330,"1,030.00",0,100,0,EA,14/1/2020,,,,,,,,120.28386,13.59589,0,133.87975,268813749,"13,387.98",,,18424766,0,,100,awn2,,14/1/2020,FG,,,,,0,,,THB,1,,"40,875",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
6325685RYD,14/1/2020,31/1/2020,RCT-WO,QFG_SB,312,312,0,36,0,EA,14/1/2020,,,,,,,,110.21038,10.19053,0,120.4009,268814302,"4,334.43",,,18422805,0,,36,app5,,14/1/2020,FG,,,,,0,,,THB,1,,"41,105",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
631218900C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,56,"1,162.00",0,14,0,EA,14/1/2020,,,,,,,,110.99475,8.14549,0,119.14024,268814343,"1,667.96",,,18322963,0,,14,ANS6,,14/1/2020,FG,,,,,0,,,THB,1,,"41,108",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
632530000A,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,15,375,0,15,0,EA,14/1/2020,,,,,,,,123.22258,10.68135,0,133.90393,268814375,"2,008.56",,,18337714,0,,15,AJS4,,14/1/2020,FG,,,,,0,,,THB,1,,"41,118",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
6325688RYE,14/1/2020,31/1/2020,RCT-WO,QFG_SB,84,588,0,90,0,EA,14/1/2020,,,,,,,,114.3187,11.46312,0,125.78182,268815193,"11,320.36",,,18422852,0,,90,asm4,,14/1/2020,FG,,,,,0,,,THB,1,,"41,345",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
631919800M,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,0,"1,380.00",0,54,0,EA,14/1/2020,,,,,,,,314.87143,21.92622,0,336.79765,268815283,"18,187.07",,,18337541,0,,54,amk2,,14/1/2020,FG,,,,,0,,,THB,1,,"41,357",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
634148600D,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,60,480,0,30,0,EA,14/1/2020,,,,,,,,85.97227,6.93569,0,92.90796,268816506,"2,787.24",,,18323009,0,,30,arj3,,14/1/2020,FG,,,,,0,,,THB,1,,"41,724",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
632530000A,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,0,390,0,15,0,EA,14/1/2020,,,,,,,,123.22258,10.68135,0,133.90393,268816831,"2,008.56",,,18337714,0,,15,AJS4,,14/1/2020,FG,,,,,0,,,THB,1,,"41,899",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
631375100C,14/1/2020,31/1/2020,RCT-WO,QFG_SB,32,320,0,32,0,EA,14/1/2020,,,,,,,,336.42721,18.60421,0,355.03142,268817473,"11,361.01",,,18424396,0,,32,acp7,,14/1/2020,FG,,,,,0,,,THB,1,,"42,071",0,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0,,,,,,,,,,0,,,,,,,1,,0,,0,ATHSB,2.02001E+17,0,,0,-17
