Item Number,Date,Performance Date,Transaction Type,Location,Begin Loc Bal,Begin Balance,Qty Required,Quantity Change,Qty Short,Unit of Measure,Last Activity Date,Order,Sales/Job,Ship Type,Address,Remarks,Debit Account,Credit Account,Material,Labor,Burden,Price,Transaction Number,Amount,Debit Cost Ctr,Credit Cost Center,ID,Subcontract,GL Date,Loc Qty Change,User ID,Lot/Serial,Effective Date,Product Line,Salesperson 1,Salesperson 2,Credit Project,Debit Project,Line,Ufld1,Ufld2,Currency,Exchange Rate,Rev,Time,Overhead,Site,Inventory Status,Grade,Expire Date,Assay Percentage,Reference ID,tr__chr01,tr__chr02,tr__chr03,tr__chr04,tr__chr05,tr__chr06,tr__chr07,tr__chr08,tr__chr09,tr__chr10,tr__chr11,tr__chr12,tr__chr13,tr__chr14,tr__chr15,tr__dte01,tr__dte02,tr__dte03,tr__dte04,tr__dte05,tr__dec01,tr__dec02,tr__dec03,tr__dec04,tr__dec05,tr__log01,tr__log02,Reference,Message Number,Program,Revision,Reference Site,Reason,Supplier Lot,Supplier Production Date,Day Code,Service Part,Salesperson,Salesperson,Salesperson,Salesperson,FSM Type,tr_upd_isb,Auto Installed,Work Code,Covered Amount,Charge Code,Batch,Service Category,Contract,Contract Type,Service Area,System Product Line,tr_svc_type,tr_ca_opn_date,Price,Engineer Code,Operation,End User,Inventory Movement Code,Ship Date,Shipper Number,Exch Rate 2,Rate Type,Sequence,Promise Date,Comment,Domain,oid_tr_hist,Consignment Qty Adjusted,Document,oid_lgd_mstr,Days Missed
632919300C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,72.0,"3,000.0",0.0,24.0,0.0,EA,14/1/2020,,,,,,,,138.82411,6.86475,0.00,145.68886,268749918,"3,496.53",,,18337832,0.00,,24.0,ake1,,14/1/2020,FG,,,,,0,,,THB,1.0,,"12,462",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737334981.0009,0.0,,0.0,-17
634483901A,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,40.0,480.0,0.0,20.0,0.0,EA,14/1/2020,,,,,,,,102.39193,10.4252,0.00,112.81713,268750098,"2,256.34",,,18337740,0.00,,20.0,ake1,,14/1/2020,FG,,,,,0,,,THB,1.0,,"12,517",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737337747.0009,0.0,,0.0,-17
631920200E,14/1/2020,31/1/2020,RCT-WO,QFG_SB,135.0,485.0,0.0,30.0,0.0,EA,14/1/2020,,,,,,,,142.21618,16.42139,0.00,158.63758,268750134,"4,759.13",,,18424872,0.00,,30.0,AKK9,,14/1/2020,FG,,,,,0,,,THB,1.0,,"12,530",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737338297.0009,0.0,,0.0,-17
630621700A,14/1/2020,31/1/2020,RCT-WO,QFG_SB,0.0,"3,990.0",0.0,75.0,0.0,EA,12/1/2020,,,,,,,,212.49848,14.07083,0.00,226.56931,268750584,"16,992.70",,,18424674,0.00,,75.0,awc2,,14/1/2020,FG,,,,,0,,,THB,1.0,,"12,667",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737344980.0009,0.0,,0.0,-17
632919400C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,24.0,"2,424.0",0.0,72.0,0.0,EA,14/1/2020,,,,,,,,114.91143,9.17843,0.00,124.08986,268750653,"8,934.47",,,18323076,0.00,,72.0,asc4,,14/1/2020,FG,,,,,0,,,THB,1.0,,"12,689",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737345766.0009,0.0,,0.0,-17
634094300F,14/1/2020,31/1/2020,RCT-WO,QFG_SB,320.0,"2,000.0",0.0,48.0,0.0,EA,14/1/2020,,,,,,,,175.92112,15.57472,0.00,191.49583,268751056,"9,191.80",,,18436202,0.00,,48.0,auk2,,14/1/2020,FG,,,,,0,,,THB,1.0,,"12,828",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737353656.0009,0.0,,0.0,-17
632919300C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,96.0,"3,024.0",0.0,24.0,0.0,EA,14/1/2020,,,,,,,,138.82411,6.86475,0.00,145.68886,268751516,"3,496.53",,,18337832,0.00,,24.0,ake1,,14/1/2020,FG,,,,,0,,,THB,1.0,,"12,949",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737360355.0009,0.0,,0.0,-17
634094300F,14/1/2020,31/1/2020,RCT-WO,QFG_SB,368.0,"2,048.0",0.0,32.0,0.0,EA,14/1/2020,,,,,,,,175.92112,15.57472,0.00,191.49583,268752920,"6,127.87",,,18436202,0.00,,32.0,auk2,,14/1/2020,FG,,,,,0,,,THB,1.0,,"13,578",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737377219.0009,0.0,,0.0,-17
632873500B,14/1/2020,31/1/2020,RCT-WO,QFG_SB,144.0,288.0,0.0,144.0,0.0,EA,14/1/2020,,,,,,,,559.63223,29.78316,0.00,589.41539,268753008,"84,875.82",,,18423902,0.00,,144.0,ASO2,,14/1/2020,FG,,,,,0,,,THB,1.0,,"13,646",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737378307.0009,0.0,,0.0,-17
631920200E,14/1/2020,31/1/2020,RCT-WO,QFG_SB,165.0,515.0,0.0,55.0,0.0,EA,14/1/2020,,,,,,,,142.21618,16.42139,0.00,158.63758,268753764,"8,725.07",,,18424872,0.00,,55.0,AKK9,,14/1/2020,FG,,,,,0,,,THB,1.0,,"13,882",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737387475.0009,0.0,,0.0,-17
632919300C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,24.0,"3,048.0",0.0,24.0,0.0,EA,14/1/2020,,,,,,,,138.82411,6.86475,0.00,145.68886,268753786,"3,496.53",,,18337832,0.00,,24.0,ake1,,14/1/2020,FG,,,,,0,,,THB,1.0,,"13,891",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737387759.0009,0.0,,0.0,-17
632919300C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,48.0,"3,072.0",0.0,24.0,0.0,EA,14/1/2020,,,,,,,,138.82411,6.86475,0.00,145.68886,268754001,"3,496.53",,,18337832,0.00,,24.0,ake1,,14/1/2020,FG,,,,,0,,,THB,1.0,,"14,001",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737390586.0009,0.0,,0.0,-17
634483901A,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,500.0,0.0,60.0,0.0,EA,14/1/2020,,,,,,,,102.39193,10.4252,0.00,112.81713,268754574,"6,769.03",,,18337740,0.00,,60.0,ake1,,14/1/2020,FG,,,,,0,,,THB,1.0,,"14,190",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737397155.0009,0.0,,0.0,-17
634350800C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,0.0,0.0,80.0,0.0,EA,7/1/2020,,,,,,,,32.54261,7.37705,0.00,39.91966,268754705,"3,193.57",,,18322956,0.00,,80.0,AJS4,,14/1/2020,FG,,,,,0,,,THB,1.0,,"14,291",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737398608.0009,0.0,,0.0,-17
632919400C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,"2,496.0",0.0,72.0,0.0,EA,14/1/2020,,,,,,,,114.91143,9.17843,0.00,124.08986,268754905,"8,934.47",,,18323076,0.00,,72.0,asc4,,14/1/2020,FG,,,,,0,,,THB,1.0,,"14,405",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737400923.0009,0.0,,0.0,-17
632919300C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,72.0,"3,096.0",0.0,24.0,0.0,EA,14/1/2020,,,,,,,,138.82411,6.86475,0.00,145.68886,268755241,"3,496.53",,,18337832,0.00,,24.0,ake1,,14/1/2020,FG,,,,,0,,,THB,1.0,,"14,493",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737405093.0009,0.0,,0.0,-17
630621700A,14/1/2020,31/1/2020,RCT-WO,QFG_SB,75.0,"4,065.0",0.0,75.0,0.0,EA,14/1/2020,,,,,,,,212.49848,14.07083,0.00,226.56931,268756048,"16,992.70",,,18424674,0.00,,75.0,awc2,,14/1/2020,FG,,,,,0,,,THB,1.0,,"14,880",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737415045.0009,0.0,,0.0,-17
631375000C,14/1/2020,31/1/2020,RCT-WO,QFG_SB,64.0,352.0,0.0,128.0,0.0,EA,14/1/2020,,,,,,,,336.03815,18.60421,0.00,354.64236,268756819,"45,394.22",,,18424395,0.00,,128.0,akt6,,14/1/2020,FG,,,,,0,,,THB,1.0,,"15,272",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737424542.0009,0.0,,0.0,-17
632919300C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,24.0,"3,120.0",0.0,48.0,0.0,EA,14/1/2020,,,,,,,,138.82411,6.86475,0.00,145.68886,268757275,"6,993.07",,,18337832,0.00,,48.0,ake1,,14/1/2020,FG,,,,,0,,,THB,1.0,,"15,415",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737430457.0009,0.0,,0.0,-17
631218900C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,448.0,0.0,70.0,0.0,EA,14/1/2020,,,,,,,,110.99475,8.14549,0.00,119.14024,268757403,"8,339.82",,,18322963,0.00,,70.0,ANS6,,14/1/2020,FG,,,,,0,,,THB,1.0,,"15,496",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737432077.0009,0.0,,0.0,-17
634350800C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,80.0,80.0,0.0,40.0,0.0,EA,14/1/2020,,,,,,,,32.54261,7.37705,0.00,39.91966,268757952,"1,596.79",,,18322956,0.00,,40.0,AJS4,,14/1/2020,FG,,,,,0,,,THB,1.0,,"15,694",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737438998.0009,0.0,,0.0,-17
632919400C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,"2,568.0",0.0,48.0,0.0,EA,14/1/2020,,,,,,,,114.91143,9.17843,0.00,124.08986,268758039,"5,956.31",,,18323076,0.00,,48.0,asc4,,14/1/2020,FG,,,,,0,,,THB,1.0,,"15,739",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737439954.0009,0.0,,0.0,-17
631920200E,14/1/2020,31/1/2020,RCT-WO,QFG_SB,220.0,570.0,0.0,75.0,0.0,EA,14/1/2020,,,,,,,,142.21618,16.42139,0.00,158.63758,268758191,"11,897.82",,,18424872,0.00,,75.0,AKK9,,14/1/2020,FG,,,,,0,,,THB,1.0,,"15,814",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737442079.0009,0.0,,0.0,-17
632919300C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,72.0,"3,168.0",0.0,24.0,0.0,EA,14/1/2020,,,,,,,,138.82411,6.86475,0.00,145.68886,268758661,"3,496.53",,,18337832,0.00,,24.0,ake1,,14/1/2020,FG,,,,,0,,,THB,1.0,,"15,926",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737447514.0009,0.0,,0.0,-17
634483901A,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,20.0,560.0,0.0,40.0,0.0,EA,14/1/2020,,,,,,,,102.39193,10.4252,0.00,112.81713,268759319,"4,512.69",,,18337740,0.00,,40.0,ake1,,14/1/2020,FG,,,,,0,,,THB,1.0,,"16,237",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737456331.0009,0.0,,0.0,-17
634350800C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,120.0,0.0,80.0,0.0,EA,14/1/2020,,,,,,,,32.54261,7.37705,0.00,39.91966,268759601,"3,193.57",,,18322956,0.00,,80.0,AJS4,,14/1/2020,FG,,,,,0,,,THB,1.0,,"16,415",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737459801.0009,0.0,,0.0,-17
632919400C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,48.0,"2,616.0",0.0,24.0,0.0,EA,14/1/2020,,,,,,,,114.91143,9.17843,0.00,124.08986,268759732,"2,978.16",,,18323076,0.00,,24.0,asc4,,14/1/2020,FG,,,,,0,,,THB,1.0,,"16,495",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737461440.0009,0.0,,0.0,-17
632919300C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,96.0,"3,192.0",0.0,48.0,0.0,EA,14/1/2020,,,,,,,,138.82411,6.86475,0.00,145.68886,268760945,"6,993.07",,,18337832,0.00,,48.0,ake1,,14/1/2020,FG,,,,,0,,,THB,1.0,,"16,868",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737476032.0009,0.0,,0.0,-17
6270022T1A,14/1/2020,31/1/2020,RCT-WO,QFG_SB,0.0,250.0,0.0,170.0,0.0,EA,14/1/2020,,,,,,,,143.60755,13.89809,0.00,157.50564,268761098,"26,775.96",,,18424761,0.00,,170.0,AKK9,,14/1/2020,FG,,,,,0,,,THB,1.0,,"16,969",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737478011.0009,0.0,,0.0,-17
632873500B,14/1/2020,31/1/2020,RCT-WO,QFG_SB,144.0,432.0,0.0,144.0,0.0,EA,14/1/2020,,,,,,,,559.63223,29.78316,0.00,589.41539,268761156,"84,875.82",,,18423902,0.00,,144.0,ASO2,,14/1/2020,FG,,,,,0,,,THB,1.0,,"16,996",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737478712.0009,0.0,,0.0,-17
631920200E,14/1/2020,31/1/2020,RCT-WO,QFG_SB,295.0,645.0,0.0,55.0,0.0,EA,14/1/2020,,,,,,,,142.21618,16.42139,0.00,158.63758,268761315,"8,725.07",,,18424872,0.00,,55.0,AKK9,,14/1/2020,FG,,,,,0,,,THB,1.0,,"17,050",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737480403.0009,0.0,,0.0,-17
632919300C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,48.0,"3,240.0",0.0,24.0,0.0,EA,14/1/2020,,,,,,,,138.82411,6.86475,0.00,145.68886,268762517,"3,496.53",,,18337832,0.00,,24.0,ake1,,14/1/2020,FG,,,,,0,,,THB,1.0,,"17,687",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737495744.0009,0.0,,0.0,-17
634483901A,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,600.0,0.0,40.0,0.0,EA,14/1/2020,,,,,,,,102.39193,10.4252,0.00,112.81713,268762922,"4,512.69",,,18337740,0.00,,40.0,ake1,,14/1/2020,FG,,,,,0,,,THB,1.0,,"17,853",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737500727.0009,0.0,,0.0,-17
632919300C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,72.0,"3,264.0",0.0,24.0,0.0,EA,14/1/2020,,,,,,,,138.82411,6.86475,0.00,145.68886,268762963,"3,496.53",,,18337832,0.00,,24.0,ake1,,14/1/2020,FG,,,,,0,,,THB,1.0,,"17,902",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737501242.0009,0.0,,0.0,-17
634094300F,14/1/2020,31/1/2020,RCT-WO,QFG_SB,64.0,"2,080.0",0.0,160.0,0.0,EA,14/1/2020,,,,,,,,175.92112,15.57472,0.00,191.49583,268763113,"30,639.33",,,18436202,0.00,,160.0,auk2,,14/1/2020,FG,,,,,0,,,THB,1.0,,"17,961",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737502916.0009,0.0,,0.0,-17
631375000C,14/1/2020,31/1/2020,RCT-WO,QFG_SB,192.0,480.0,0.0,88.0,0.0,EA,14/1/2020,,,,,,,,336.03815,18.60421,0.00,354.64236,268763172,"31,208.53",,,18424395,0.00,,88.0,akt6,,14/1/2020,FG,,,,,0,,,THB,1.0,,"17,968",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737503646.0009,0.0,,0.0,-17
634350800C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,80.0,200.0,0.0,80.0,0.0,EA,14/1/2020,,,,,,,,32.54261,7.37705,0.00,39.91966,268763218,"3,193.57",,,18322956,0.00,,80.0,AJS4,,14/1/2020,FG,,,,,0,,,THB,1.0,,"18,000",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737504225.0009,0.0,,0.0,-17
632919400C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,"2,640.0",0.0,72.0,0.0,EA,14/1/2020,,,,,,,,114.91143,9.17843,0.00,124.08986,268763556,"8,934.47",,,18323076,0.00,,72.0,asc4,,14/1/2020,FG,,,,,0,,,THB,1.0,,"18,149",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737508388.0009,0.0,,0.0,-17
631218900C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,14.0,518.0,0.0,42.0,0.0,EA,14/1/2020,,,,,,,,110.99475,8.14549,0.00,119.14024,268763694,"5,003.89",,,18322963,0.00,,42.0,ANS6,,14/1/2020,FG,,,,,0,,,THB,1.0,,"18,235",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737510273.0009,0.0,,0.0,-17
632919300C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,96.0,"3,288.0",0.0,24.0,0.0,EA,14/1/2020,,,,,,,,138.82411,6.86475,0.00,145.68886,268764345,"3,496.53",,,18337832,0.00,,24.0,ake1,,14/1/2020,FG,,,,,0,,,THB,1.0,,"18,449",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737517602.0009,0.0,,0.0,-17
634350800C,14/1/2020,31/1/2020,RCT-WO,QFG_SB10,160.0,280.0,0.0,40.0,0.0,EA,14/1/2020,,,,,,,,32.54261,7.37705,0.00,39.91966,268764769,"1,596.79",,,18322956,0.00,,40.0,AJS4,,14/1/2020,FG,,,,,0,,,THB,1.0,,"18,604",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001140737522469.0009,0.0,,0.0,-17
