Item Number,Date,Performance Date,Transaction Type,Location,Begin Loc Bal,Begin Balance,Qty Required,Quantity Change,Qty Short,Unit of Measure,Last Activity Date,Order,Sales/Job,Ship Type,Address,Remarks,Debit Account,Credit Account,Material,Labor,Burden,Price,Transaction Number,Amount,Debit Cost Ctr,Credit Cost Center,ID,Subcontract,GL Date,Loc Qty Change,User ID,Lot/Serial,Effective Date,Product Line,Salesperson 1,Salesperson 2,Credit Project,Debit Project,Line,Ufld1,Ufld2,Currency,Exchange Rate,Rev,Time,Overhead,Site,Inventory Status,Grade,Expire Date,Assay Percentage,Reference ID,tr__chr01,tr__chr02,tr__chr03,tr__chr04,tr__chr05,tr__chr06,tr__chr07,tr__chr08,tr__chr09,tr__chr10,tr__chr11,tr__chr12,tr__chr13,tr__chr14,tr__chr15,tr__dte01,tr__dte02,tr__dte03,tr__dte04,tr__dte05,tr__dec01,tr__dec02,tr__dec03,tr__dec04,tr__dec05,tr__log01,tr__log02,Reference,Message Number,Program,Revision,Reference Site,Reason,Supplier Lot,Supplier Production Date,Day Code,Service Part,Salesperson,Salesperson,Salesperson,Salesperson,FSM Type,tr_upd_isb,Auto Installed,Work Code,Covered Amount,Charge Code,Batch,Service Category,Contract,Contract Type,Service Area,System Product Line,tr_svc_type,tr_ca_opn_date,Price,Engineer Code,Operation,End User,Inventory Movement Code,Ship Date,Shipper Number,Exch Rate 2,Rate Type,Sequence,Promise Date,Comment,Domain,oid_tr_hist,Consignment Qty Adjusted,Document,oid_lgd_mstr,Days Missed
623554600B,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,84.0,336.0,0.0,14.0,0.0,EA,12/1/2020,,,,,,,,65.92107,8.4375,0.00,74.35857,268506776,"1,041.02",,,18337726,0.00,,14.0,AJS4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"61,057",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730937225.0009,0.0,,0.0,-19
630621800A,12/1/2020,31/1/2020,RCT-WO,QFG_SB,75.0,"2,955.0",0.0,105.0,0.0,EA,12/1/2020,,,,,,,,211.35712,14.07083,0.00,225.42795,268506851,"23,669.94",,,18424675,0.00,,105.0,alb2,,12/1/2020,FG,,,,,0,,,THB,1.0,,"61,097",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730938111.0009,0.0,,0.0,-19
623554600B,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,14.0,350.0,0.0,14.0,0.0,EA,12/1/2020,,,,,,,,65.92107,8.4375,0.00,74.35857,268507876,"1,041.02",,,18337726,0.00,,14.0,AJS4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"61,657",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730950217.0009,0.0,,0.0,-19
630621800A,12/1/2020,31/1/2020,RCT-WO,QFG_SB,180.0,"3,060.0",0.0,15.0,0.0,EA,12/1/2020,,,,,,,,211.35712,14.07083,0.00,225.42795,268508090,"3,381.42",,,18424675,0.00,,15.0,alb2,,12/1/2020,FG,,,,,0,,,THB,1.0,,"61,766",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730952792.0009,0.0,,0.0,-19
616031200A,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,"11,939.0",0.0,60.0,0.0,EA,12/1/2020,,,,,,,,54.58754,2.86885,0.00,57.45639,268508118,"3,447.38",,,18322715,0.00,,60.0,AJS4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"61,781",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730953143.0009,0.0,,0.0,-19
623554600B,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,28.0,364.0,0.0,14.0,0.0,EA,12/1/2020,,,,,,,,65.92107,8.4375,0.00,74.35857,268508373,"1,041.02",,,18337726,0.00,,14.0,AJS4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"61,860",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730956256.0009,0.0,,0.0,-19
629131300D,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,40.0,"1,760.0",0.0,40.0,0.0,EA,12/1/2020,,,,,,,,37.226,7.27459,0.00,44.50059,268508406,"1,780.02",,,18322954,0.00,,40.0,AJS4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"61,895",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730956673.0009,0.0,,0.0,-19
629127900F,12/1/2020,31/1/2020,RCT-WO,QFG_SB,0.0,504.0,0.0,120.0,0.0,EA,10/1/2020,,,,,,,,244.01216,17.59454,0.00,261.6067,268508504,"31,392.80",,,18437130,0.00,,120.0,alm2,,12/1/2020,FG,,,,,0,,,THB,1.0,,"61,954",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730957865.0009,0.0,,0.0,-19
629130900C,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,"1,500.0",0.0,20.0,0.0,EA,12/1/2020,,,,,,,,121.9284,8.66331,0.00,130.59171,268508626,"2,611.83",,,18337861,0.00,,20.0,ASP27,,12/1/2020,FG,,,,,0,,,THB,1.0,,"62,041",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730959391.0009,0.0,,0.0,-19
629131300D,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,"1,800.0",0.0,40.0,0.0,EA,12/1/2020,,,,,,,,37.226,7.27459,0.00,44.50059,268509636,"1,780.02",,,18322954,0.00,,40.0,AJS4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"62,628",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730971363.0009,0.0,,0.0,-19
616031200A,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,"11,999.0",0.0,45.0,0.0,EA,12/1/2020,,,,,,,,54.58754,2.86885,0.00,57.45639,268509649,"2,585.54",,,18322715,0.00,,45.0,AJS4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"62,641",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730971525.0009,0.0,,0.0,-19
616077600D,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,936.0,0.0,60.0,0.0,EA,12/1/2020,,,,,,,,70.97763,5.94262,0.00,76.92025,268509928,"4,615.22",,,18323090,0.00,,60.0,AJS4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"62,786",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730974906.0009,0.0,,0.0,-19
629130900C,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,"1,520.0",0.0,40.0,0.0,EA,12/1/2020,,,,,,,,121.9284,8.66331,0.00,130.59171,268510246,"5,223.67",,,18337861,0.00,,40.0,ASP27,,12/1/2020,FG,,,,,0,,,THB,1.0,,"62,944",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730978486.0009,0.0,,0.0,-19
616076100C,12/1/2020,31/1/2020,RCT-WO,QFG_SB,30.0,258.0,0.0,40.0,0.0,EA,12/1/2020,,,,,,,,320.69216,13.01229,0.00,333.70445,268510452,"13,348.18",,,18430263,0.00,,40.0,alb2,,12/1/2020,FG,,,,,0,,,THB,1.0,,"62,980",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120730980868.0009,0.0,,0.0,-19
624126400CC6,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,132.0,"2,640.0",0.0,132.0,0.0,EA,12/1/2020,,,,,,,,19.93791,4.30725,0.00,24.24516,268510985,"3,200.36",,,18337730,0.00,,132.0,AJS4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"64,643",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120731019479.0009,0.0,,0.0,-19
616031200A,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,45.0,"12,044.0",0.0,15.0,0.0,EA,12/1/2020,,,,,,,,54.58754,2.86885,0.00,57.45639,268511002,861.85,,,18322715,0.00,,15.0,AJS4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"64,673",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120731019687.0009,0.0,,0.0,-19
629131300D,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,40.0,"1,840.0",0.0,40.0,0.0,EA,12/1/2020,,,,,,,,37.226,7.27459,0.00,44.50059,268511331,"1,780.02",,,18322954,0.00,,40.0,AJS4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"64,940",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120731023412.0009,0.0,,0.0,-19
631218000C,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,0.0,0.0,28.0,0.0,EA,9/1/2020,,,,,,,,98.08475,8.14549,0.00,106.23024,268511754,"2,974.45",,,18337722,0.00,,28.0,AJS4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"65,253",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120731028646.0009,0.0,,0.0,-19
626479501CC2,12/1/2020,31/1/2020,RCT-WO,QFG_SB,40.0,400.0,0.0,190.0,0.0,EA,12/1/2020,,,,,,,,243.72138,10.23591,0.00,253.95729,268511951,"48,251.88",,,18429482,0.00,,190.0,acp7,,12/1/2020,FG,,,,,0,,,THB,1.0,,"65,422",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120731031106.0009,0.0,,0.0,-19
621975800B,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,"3,595.0",0.0,40.0,0.0,EA,12/1/2020,,,,,,,,54.50341,3.22746,0.00,57.73087,268512719,"2,309.23",,,18322934,0.00,,40.0,AJS4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"65,730",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120731040529.0009,0.0,,0.0,-19
629131300D,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,80.0,"1,880.0",0.0,40.0,0.0,EA,12/1/2020,,,,,,,,37.226,7.27459,0.00,44.50059,268513085,"1,780.02",,,18322954,0.00,,40.0,AJS4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"65,864",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120731044725.0009,0.0,,0.0,-19
629130900C,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,40.0,"1,560.0",0.0,40.0,0.0,EA,12/1/2020,,,,,,,,121.9284,8.66331,0.00,130.59171,268513167,"5,223.67",,,18337861,0.00,,40.0,ASP27,,12/1/2020,FG,,,,,0,,,THB,1.0,,"65,879",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120731045723.0009,0.0,,0.0,-19
616031200A,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,60.0,"12,059.0",0.0,60.0,0.0,EA,12/1/2020,,,,,,,,54.58754,2.86885,0.00,57.45639,268513634,"3,447.38",,,18322715,0.00,,60.0,AJS4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"66,054",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120731051256.0009,0.0,,0.0,-19
616077600D,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,60.0,996.0,0.0,60.0,0.0,EA,12/1/2020,,,,,,,,70.97763,5.94262,0.00,76.92025,268514337,"4,615.22",,,18323090,0.00,,60.0,AJS4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"66,451",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120731059962.0009,0.0,,0.0,-19
629131300D,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,40.0,"1,920.0",0.0,40.0,0.0,EA,12/1/2020,,,,,,,,37.226,7.27459,0.00,44.50059,268514515,"1,780.02",,,18322954,0.00,,40.0,AJS4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"66,579",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120731061993.0009,0.0,,0.0,-19
626479501CC2,12/1/2020,31/1/2020,RCT-WO,QFG_SB,230.0,590.0,0.0,90.0,0.0,EA,12/1/2020,,,,,,,,243.72138,10.23591,0.00,253.95729,268515183,"22,856.16",,,18429482,0.00,,90.0,acp7,,12/1/2020,FG,,,,,0,,,THB,1.0,,"66,969",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120731071460.0009,0.0,,0.0,-19
631218000C,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,28.0,28.0,0.0,42.0,0.0,EA,12/1/2020,,,,,,,,98.08475,8.14549,0.00,106.23024,268515199,"4,461.67",,,18337722,0.00,,42.0,AJS4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"66,969",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120731071652.0009,0.0,,0.0,-19
616031200A,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,"12,119.0",0.0,60.0,0.0,EA,12/1/2020,,,,,,,,54.58754,2.86885,0.00,57.45639,268515501,"3,447.38",,,18322715,0.00,,60.0,AJS4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"67,104",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120731075066.0009,0.0,,0.0,-19
629131300D,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,80.0,"1,960.0",0.0,40.0,0.0,EA,12/1/2020,,,,,,,,37.226,7.27459,0.00,44.50059,268515970,"1,780.02",,,18322954,0.00,,40.0,AJS4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"67,284",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120731080664.0009,0.0,,0.0,-19
629130900C,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,"1,600.0",0.0,40.0,0.0,EA,12/1/2020,,,,,,,,121.9284,8.66331,0.00,130.59171,268516167,"5,223.67",,,18337861,0.00,,40.0,ASP27,,12/1/2020,FG,,,,,0,,,THB,1.0,,"67,371",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120731082895.0009,0.0,,0.0,-19
624126400CC6,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,264.0,"2,772.0",0.0,132.0,0.0,EA,12/1/2020,,,,,,,,19.93791,4.30725,0.00,24.24516,268516834,"3,200.36",,,18337730,0.00,,132.0,AJS4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"67,604",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120731092137.0009,0.0,,0.0,-19
626479501CC2,12/1/2020,31/1/2020,RCT-WO,QFG_SB,320.0,680.0,0.0,40.0,0.0,EA,12/1/2020,,,,,,,,243.72138,10.23591,0.00,253.95729,268517036,"10,158.29",,,18429482,0.00,,40.0,acp7,,12/1/2020,FG,,,,,0,,,THB,1.0,,"67,731",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120731094641.0009,0.0,,0.0,-19
616077600D,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,60.0,"1,056.0",0.0,45.0,0.0,EA,12/1/2020,,,,,,,,70.97763,5.94262,0.00,76.92025,268517166,"3,461.41",,,18323090,0.00,,45.0,AJS4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"67,842",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120731096330.0009,0.0,,0.0,-19
630621800A,12/1/2020,31/1/2020,RCT-WO,QFG_SB,195.0,"3,075.0",0.0,135.0,0.0,EA,12/1/2020,,,,,,,,211.35712,14.07083,0.00,225.42795,268517888,"30,432.77",,,18424675,0.00,,135.0,alb2,,12/1/2020,FG,,,,,0,,,THB,1.0,,"68,142",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120731105104.0009,0.0,,0.0,-19
616031200A,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,"12,179.0",0.0,60.0,0.0,EA,12/1/2020,,,,,,,,54.58754,2.86885,0.00,57.45639,268517982,"3,447.38",,,18322715,0.00,,60.0,AJS4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"68,219",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120731106203.0009,0.0,,0.0,-19
629131300D,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,"2,000.0",0.0,40.0,0.0,EA,12/1/2020,,,,,,,,37.226,7.27459,0.00,44.50059,268518017,"1,780.02",,,18322954,0.00,,40.0,AJS4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"68,242",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120731106693.0009,0.0,,0.0,-19
621975800B,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,"3,635.0",0.0,40.0,0.0,EA,12/1/2020,,,,,,,,54.50341,3.22746,0.00,57.73087,268518081,"2,309.23",,,18322934,0.00,,40.0,AJS4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"68,289",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120731107508.0009,0.0,,0.0,-19
629127900F,12/1/2020,31/1/2020,RCT-WO,QFG_SB,120.0,624.0,0.0,132.0,0.0,EA,12/1/2020,,,,,,,,244.01216,17.59454,0.00,261.6067,268518209,"34,532.08",,,18437130,0.00,,132.0,alm2,,12/1/2020,FG,,,,,0,,,THB,1.0,,"68,362",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120731108910.0009,0.0,,0.0,-19
631218000C,12/1/2020,31/1/2020,RCT-WO,QFG_SB10,0.0,70.0,0.0,42.0,0.0,EA,12/1/2020,,,,,,,,98.08475,8.14549,0.00,106.23024,268518618,"4,461.67",,,18337722,0.00,,42.0,AJS4,,12/1/2020,FG,,,,,0,,,THB,1.0,,"68,561",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120731114028.0009,0.0,,0.0,-19
616076100C,12/1/2020,31/1/2020,RCT-WO,QFG_SB,70.0,298.0,0.0,40.0,0.0,EA,12/1/2020,,,,,,,,320.69216,13.01229,0.00,333.70445,268518786,"13,348.18",,,18430263,0.00,,40.0,alb2,,12/1/2020,FG,,,,,0,,,THB,1.0,,"68,654",0.00,ATH_SB,Q_INSFG,,,0.00%,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,no,no,,0,xxqrebfl.p,0,ATH_SB,,,,,,,,,,,no,no,,0.00,,,,,,,,,,0.00,,,,,,,1.0,,0,,0,ATHSB,202001120731116153.0009,0.0,,0.0,-19
